quote_id,year,make,model,mileage,location_zip,percent_to_market,market_avg_days_to_sell,n_similar_vehicles_listed,region_short_code,exact_list_price,wholesale_price,seller_source,expected_margin
0061a00000GpQjxAAF,2008,Mercedes-Benz,CL-Class,90000,90015,0.954068513,111,65,us/lax,22970,20400,shift.com,0
0061a00000GWFDhAAP,2007,Volkswagen,Touareg,90000,95051,0.92954309,63,45,us/sfo,8842,5250,shift.com,0
0061a00000FuWx6AAF,2014,Porsche,Boxster,10000,94583,0.97073813,56,33,us/sfo,44865,39200,shift.com,0
0061a00000F7AjnAAF,2012,Toyota,Prius,69858,20720,0.947524164,71,34,us/was,13304,11950,shift.com,0
0061a00000GZ774AAD,2012,Volvo,C30,50000,94114,0.942530288,101,17,us/sfo,15539,14150,shift.com,1800
0061a00000FwxQYAAZ,2015,Audi,A5,27396,94022,0.954315491,32,17,us/sfo,37158,32400,shift.com,0
0061a00000GoZaQAAV,2013,BMW,3 Series,22867,94105,0.959267087,68,24,us/sfo,22087,18400,iOS,0
0061a00000HAaWaAAL,2004,Mazda,Mazda3,80000,94107,0.917596273,40,26,us/sfo,6842,,shift.com,0
0061a00000FvhYOAAZ,2009,Audi,A4,62000,94952,0.951561103,68,49,us/sfo,14140,10900,shift.com,0
0061a00000FwnhWAAR,2010,Toyota,Corolla,72000,95134,0.942022364,72,643,us/sfo,10631,7275,shift.com,-375
0061a00000GQtBqAAL,2007,Jeep,Wrangler,38000,94118,0.942812999,65,20,us/sfo,20557,22900,shift.com,-3550
0061a00000GCNflAAH,2007,Acura,MDX,87000,20148,0.951664517,219,71,us/was,13600,13200,shift.com,0
0061a00000FVeRqAAL,2012,Volkswagen,Golf,30000,92676,0.937609425,68,33,us/sna,11897,9425,shift.com,0
0061a00000FwSNqAAN,2011,BMW,3 Series,40800,94022,0.962762223,71,65,us/sfo,22084,20200,shift.com,0
0061a00000FwxWWAAZ,2014,Mercedes-Benz,M-Class,36565,94022,0.966295857,69,177,us/sfo,37558,34100,shift.com,0
0061a00000FvLNQAA3,2012,Hyundai,Accent,32000,94610,0.938384654,44,96,us/sfo,10473,7500,shift.com,2150
0061a00000GYBVSAA5,2013,Lexus,GS,24000,91754,0.960760485,70,50,us/lax,29778,26900,shift.com,0
0061a00000GB6kUAAT,2012,Audi,A4,25000,94102,0.962429063,113,25,us/sfo,21781,20200,shift.com,0
0061a00000GBhd3AAD,2013,Nissan,Altima,38000,94544,0.956948214,113,718,us/sfo,15914,12550,shift.com,0
0061a00000FvqaSAAR,2012,Chrysler,200,39400,20147,0.941239025,56,21,us/was,11411,9425,shift.com,0
0061a00000F7NkdAAF,2010,Mercedes-Benz,C-Class,55825,94107,0.955303296,71,40,us/sfo,16578,14250,shift.com,1400
0061a00000FvdZoAAJ,2013,Honda,Accord,33000,94043,0.967580772,59,371,us/sfo,20621,17300,shift.com,0
0061a00000G6xrNAAR,2014,Toyota,Avalon,35000,92843,0.971095004,173,22,us/sna,21034,19100,shift.com,0
0061a00000Fv7v6AAB,2013,Subaru,Forester,11000,92833,0.959830198,62,69,us/sna,19918,18000,shift.com,0
0061a00000GQcOHAA1,2013,BMW,Z4,11000,95122,0.957808906,115,38,us/sfo,30869,28300,shift.com,0
0061a00000GozNxAAJ,2014,Toyota,Prius,30710,94022,0.961132367,45,227,us/sfo,16587,,shift.com,0
0061a00000Gor2EAAR,2012,Toyota,Camry,16738,94022,0.951176497,53,1096,us/sfo,15365,11550,shift.com,0
0061a00000EvJ3hAAF,2010,Kia,Forte,22000,94115,0.926026716,59,196,us/sfo,9089,6525,shift.com,3125
0061a00000Fw9BvAAJ,2013,Honda,Civic,13000,94086,0.968465444,70,891,us/sfo,16366,13300,shift.com,3050
0061a00000H2TXCAA3,2012,Hyundai,Tucson,48046,94022,0.964973731,39,24,us/sfo,13984,10100,shift.com,0
0061a00000GZ3y0AAD,2015,BMW,Z4,15478,94022,0.969971349,75,7,us/sfo,33919,32900,shift.com,0
0061a00000FQ3VEAA1,2013,Toyota,Prius,17500,94117,0.956452597,53,157,us/sfo,17474,14600,shift.com,2350
0061a00000FvnZGAAZ,2013,Chevrolet,Tahoe,63500,20871,0.970487528,85,306,us/was,32700,28400,shift.com,350
0061a00000Fw7lUAAR,2006,Toyota,Prius,100000,94122,0.927800521,34,17,us/sfo,7173,4125,shift.com,3525
0061a00000GYexyAAD,2007,Chevrolet,Corvette,15011,95014,0.967339257,60,120,us/sfo,27906,23800,shift.com,0
0061a00000GZCIZAA5,2007,Honda,Civic,80000,95051,0.924659826,51,158,us/sfo,7220,3700,shift.com,0
0061a00000Ev90DAAR,2013,BMW,3 Series,44322,94022,0.950918015,70,1378,us/sfo,22250,18450,shift.com,0
0061a00000H2IpQAAV,2011,Toyota,Corolla,50950,94702,0.946270292,61,607,us/sfo,10169,6600,shift.com,4050
0061a00000GBdV0AAL,2011,BMW,3 Series,17700,22201,0.962002122,110,35,us/was,25810,27700,shift.com,2950
0061a00000GBCsfAAH,2014,Honda,Civic,15000,94115,0.96734858,57,461,us/sfo,17746,13600,shift.com,0
0061a00000GXxd6AAD,2011,Acura,RDX,59000,94542,0.970224633,248,39,us/sfo,18055,14750,shift.com,0
0061a00000Ga5VFAAZ,2015,Honda,Civic,40000,94134,0.966147329,67,188,us/sfo,15068,12400,shift.com,0
0061a00000FuU5BAAV,2011,Ford,Mustang,49100,20171,0.946661706,69,20,us/was,15296,13250,shift.com,0
0061a00000GNUauAAH,2015,Audi,SQ5,15000,94105,0.977195983,68,23,us/sfo,48947,45500,shift.com,1150
0061a00000Gor7sAAB,2013,Honda,Accord,45000,94122,0.966104938,54,289,us/sfo,17923,15300,shift.com,0
0061a00000EvCIsAAN,2013,Volvo,S60,27000,94043,0.956900979,75,99,us/sfo,20346,16800,shift.com,0
0061a00000GAjw0AAD,2013,Scion,FR-S,37486,94022,0.966340123,102,136,us/sfo,17818,15550,shift.com,0
0061a00000GaN7BAAV,2012,Honda,Fit,29500,94110,0.942466442,64,111,us/sfo,11768,8250,shift.com,0
0061a00000GQmSiAAL,2014,Toyota,Sienna,38500,91206,0.966031288,84,193,us/lax,26053,21200,shift.com,0
0061a00000GYxLpAAL,2007,Volkswagen,Beetle,53000,90404,0.911843287,44,32,us/lax,6520,2850,shift.com,150
0061a00000GZNVqAAP,2011,Toyota,Camry,67702,94022,0.94153632,82,1348,us/sfo,11109,7700,shift.com,0
0061a00000GBbaNAAT,2007,Toyota,Corolla,90000,95051,0.927086355,62,255,us/sfo,7317,4000,shift.com,0
0061a00000GY6lcAAD,2014,Infiniti,Q70,35607,94022,0.957766017,55,10,us/sfo,28741,0,shift.com,0
0061a00000Fw85mAAB,2010,BMW,3 Series,40000,94305,0.945572771,72,243,us/sfo,15068,12500,iOS,0
0061a00000FuyWYAAZ,2013,Hyundai,Elantra,16000,94109,0.953094916,74,1004,us/sfo,14757,12900,shift.com,1050
0061a00000FwM5uAAF,2013,BMW,3 Series,31872,94022,0.955267476,48,273,us/sfo,23946,20200,shift.com,0
0061a00000Fwm8eAAB,2011,Toyota,Prius,55000,94102,0.942035712,117,62,us/sfo,12950,11450,shift.com,1900
0061a00000GQtCjAAL,2016,Honda,Accord,12000,90815,0.966692482,113,90,us/sna,29617,26500,iOS,0
0061a00000FuXrPAAV,2012,Honda,Civic,50000,94949,0.957368874,87,25,us/sfo,13606,11450,shift.com,1200
0061a00000GaQzjAAF,2013,Honda,Civic,9500,94114,0.965518576,0,23,us/sfo,17039,14500,shift.com,0
0061a00000GYYVMAA5,2012,Infiniti,G37,43000,94085,0.970520821,105,13,us/sfo,19998,19750,shift.com,0
0061a00000GYxK8AAL,2015,Kia,Optima,21050,91316,0.968349322,48,71,us/lax,19375,15200,shift.com,0
0061a00000FUKiVAAX,2016,BMW,3 Series,7,94022,0.967377448,138,92,us/sfo,33922,31100,shift.com,0
0061a00000H2BtzAAF,2012,Toyota,Avalon,53000,90250,0.961640333,334,46,us/lax,16060,12850,shift.com,0
0061a00000GArdSAAT,2013,Scion,FR-S,44056,94022,0.965630338,75,101,us/sfo,18029,15750,shift.com,0
0061a00000GoYbJAAV,2011,BMW,X5,61000,90049,0.960783398,92,100,us/lax,21948,18400,shift.com,0
0061a00000F7XAFAA3,2013,Honda,Civic,29930,94022,0.961858247,56,3825,us/sfo,14656,11250,shift.com,0
0061a00000Fw9ONAAZ,2011,GMC,Sierra 1500,80000,94080,0.924727976,71,11,us/sfo,18802,,shift.com,0
0061a00000GaHBFAA3,2011,BMW,3 Series,76000,94105,0.969418228,109,46,us/sfo,15484,12050,shift.com,0
0061a00000HAtoLAAT,2013,Lexus,IS,18867,94022,0.946209861,47,20,us/sfo,32904,30700,shift.com,0
0061a00000GQrazAAD,2015,Subaru,Forester,3789,94105,0.971823819,126,65,us/sfo,23975,23500,shift.com,-150
0061a00000GBOn8AAH,2012,Lexus,CT,85000,94134,0.957336052,72,111,us/sfo,14775,11900,shift.com,0
0061a00000FuxunAAB,2013,Subaru,Impreza,42000,95127,0.97463658,58,55,us/sfo,23742,19850,shift.com,3800
0061a00000G9IpOAAV,2013,Honda,Accord,35000,94117,0.964493071,59,439,us/sfo,20153,16750,shift.com,0
0061a00000H2BrUAAV,2016,Hyundai,Accent,3500,92683,0.949576092,99,2468,us/sna,12469,0,shift.com,0
0061a00000F7BdYAAV,2013,Jeep,Wrangler,26422,94022,0.960122405,76,114,us/sfo,36502,33600,shift.com,0
0061a00000GWPi7AAH,2004,Hyundai,Elantra,47872,94015,0.823839805,19,17,us/sfo,4206,1250,shift.com,4400
0061a00000GWOZdAAP,2007,Honda,S2000,54000,20878,0.946635175,97,57,us/was,20508,19350,shift.com,0
0061a00000F7bl0AAB,2014,Mercedes-Benz,CLA-Class,20000,95121,0.967819271,60,355,us/sfo,28388,26300,shift.com,0
0061a00000GYkcrAAD,2005,Toyota,4Runner,110000,94111,0.919417502,46,61,us/sfo,13206,10150,shift.com,-1900
0061a00000FbBqYAAV,2008,Toyota,Avalon,76250,91748,0.950891343,54,106,us/lax,13106,10650,shift.com,-700
0061a00000GBdIkAAL,2003,BMW,3 Series,54800,94132,0.890848776,71,165,us/sfo,6318,3775,shift.com,0
0061a00000GBzkTAAT,2008,Acura,TL,89598,20165,0.935166349,49,221,us/was,10522,9000,iOS,0
0061a00000GobB5AAJ,2008,Toyota,Sienna,93000,90505,0.94518605,109,26,us/sna,8903,5825,shift.com,0
0061a00000Fb7k7AAB,2012,Mercedes-Benz,C-Class,43000,95125,0.959476436,62,215,us/sfo,20614,17000,shift.com,0
0061a00000F7bPYAAZ,2014,Ford,Mustang,21000,90255,0.967626605,77,196,us/lax,25332,22500,shift.com,0
0061a00000EvjuBAAR,2005,Jeep,Grand Cherokee,109000,20817,0.921693409,56,607,us/was,7738,4625,shift.com,0
0061a00000GZio3AAD,2012,Toyota,Prius,70252,94563,0.951276016,105,222,us/sfo,13716,10400,shift.com,0
0061a00000GZNBbAAP,2010,Toyota,Corolla,71682,95051,0.938162795,77,1193,us/sfo,9636,6350,shift.com,3600
0061a00000FaoOJAAZ,2013,Mercedes-Benz,C-Class,28153,94022,0.958003844,56,746,us/sfo,22563,19350,shift.com,0
0061a00000F87QHAAZ,2016,Honda,Accord,2,94022,0.970699684,127,169,us/sfo,25140,22800,shift.com,0
0061a00000FwyPvAAJ,2009,Mercedes-Benz,C-Class,61800,94022,0.948737032,75,44,us/sfo,15772,12900,shift.com,0
0061a00000FvkpQAAR,2014,BMW,4 Series,29750,91344,0.987918784,0,3,us/lax,39870,31000,shift.com,0
0061a00000Fwm0BAAR,2003,Infiniti,G35,99000,94568,0.954024315,0,4,us/sfo,6982,3125,iOS,0
0061a00000GDK6rAAH,2008,Honda,Accord,149900,94517,0.949663214,59,86,us/sfo,9403,5925,shift.com,0
0061a00000Goj8EAAR,2014,Ford,Fusion Energi,6350,95401,0.962503382,78,146,us/sfo,22155,18150,shift.com,0
0061a00000GojCfAAJ,2011,Volkswagen,Tiguan,57615,94404,0.958868179,66,29,us/sfo,12918,9725,shift.com,0
0061a00000GohsUAAR,2015,Honda,Civic,16595,92653,0.961616607,107,141,us/sna,14659,12200,shift.com,0
0061a00000H2LifAAF,2015,Audi,SQ5,13500,90266,0.97584519,83,29,us/lax,47435,44600,shift.com,0
0061a00000Ev8gwAAB,2009,Audi,A3,79927,94070,0.930507759,68,37,us/sfo,11298,8075,shift.com,0
0061a00000GY6axAAD,2013,Mercedes-Benz,C-Class,14000,95051,0.968810693,92,56,us/sfo,23215,20400,shift.com,0
0061a00000FwlF0AAJ,2011,Volkswagen,GTI,36000,90293,0.967587543,39,27,us/lax,16292,12850,shift.com,0
0061a00000GaFjSAAV,2013,Hyundai,Sonata,35355,94022,0.952942767,113,602,us/sfo,15386,13650,shift.com,0
0061a00000GZbE6AAL,2012,Honda,Accord,93000,91776,0.961961699,0,33,us/lax,12781,9425,shift.com,0
0061a00000GArrjAAD,2008,Ford,Edge,35000,90046,0.943654574,59,374,us/lax,13817,11300,shift.com,0
0061a00000Fugg6AAB,2014,Toyota,Prius Plug-in,34802,94022,0.954732501,85,53,us/sfo,17552,15400,shift.com,0
0061a00000G9e4JAAR,2014,Honda,Accord,40000,91214,0.968622685,86,20,us/lax,21157,18250,shift.com,3100
0061a00000GZfk4AAD,2008,Honda,Element,42000,90042,0.930628674,45,30,us/lax,10256,6325,iOS,5025
0061a00000GRFHNAA5,2012,Mazda,Mazda3,30000,90026,0.935657077,69,90,us/lax,12798,9925,shift.com,3025
0061a00000H2D2VAAV,2011,Toyota,Camry,46500,94158,0.945753663,69,370,us/sfo,11914,9400,shift.com,0
0061a00000FvDs2AAF,2013,Ford,Explorer,40120,90245,0.970071193,48,36,us/lax,27932,25600,shift.com,0
0061a00000Fw0lwAAB,2013,Toyota,Prius Plug-in,26000,95110,0.944920511,60,44,us/sfo,16114,13550,shift.com,0
0061a00000EvksLAAR,2010,Honda,Civic,52000,92808,0.950445976,42,81,us/sna,11892,9275,iOS,0
0061a00000GBZ7sAAH,2003,Mercedes-Benz,SL-Class,54000,90605,0.924200346,118,65,us/lax,21537,18150,shift.com,0
0061a00000GaH8pAAF,2011,BMW,3 Series,56000,94105,0.965477283,129,36,us/sfo,17169,13750,shift.com,0
0061a00000GQDXZAA5,2013,Volkswagen,Jetta Hybrid,18500,20011,0.96300141,77,29,us/was,16497,15200,shift.com,0
0061a00000FvK4GAAV,2014,Toyota,Corolla,44810,94022,0.957523506,90,98,us/sfo,14323,10550,shift.com,0
0061a00000GZVdWAAX,2012,Fiat,500,41531,94022,0.915317303,36,24,us/sfo,9453,6050,shift.com,0
0061a00000GRF02AAH,2004,Toyota,Sienna,120000,92831,0.905272848,31,52,us/sna,6873,3725,shift.com,0
0061a00000Gb0blAAB,2008,Honda,Civic,81784,94108,0.913062865,50,124,us/sfo,8931,6000,iOS,0
0061a00000GR2NYAA1,2012,Honda,Accord,55354,94022,0.957369907,54,380,us/sfo,13065,9575,shift.com,0
0061a00000EvlPUAAZ,2006,Infiniti,G35,89000,92620,0.918291159,56,75,us/sna,11700,8950,shift.com,3400
0061a00000Ev11FAAR,2013,Toyota,Prius,45000,91355,0.956592467,59,162,us/lax,16121,12850,shift.com,2100
0061a00000GNPZyAAP,2008,BMW,1 Series,62000,94131,0.952158307,84,22,us/sfo,15350,12300,iOS,0
0061a00000FwDnpAAF,2012,BMW,3 Series,49755,94022,0.942710242,0,7,us/sfo,30471,26100,shift.com,0
0061a00000Fvi9sAAB,2002,Acura,RSX,68000,94127,0.886907262,40,28,us/sfo,7284,3850,shift.com,0
0061a00000GBvidAAD,2014,Dodge,Dart,58000,90024,0.958397064,53,121,us/lax,12135,8400,shift.com,0
0061a00000GZpoxAAD,2011,Acura,TSX,46000,20001,0.956548429,92,182,us/was,16044,14700,shift.com,0
0061a00000FvjiUAAR,2002,Lexus,SC,81000,92612,0.935774719,66,207,us/sna,13996,11100,shift.com,-800
0061a00000GCQ4bAAH,2011,BMW,5 Series,54707,94022,0.960144178,68,185,us/sfo,21602,17850,shift.com,0
0061a00000FugoeAAB,2014,Subaru,XV Crosstrek,9163,94022,0.967328398,122,248,us/sfo,22150,19650,shift.com,0
0061a00000FwCvtAAF,2005,Scion,xA,55000,94607,0.903157772,51,63,us/sfo,6431,3300,shift.com,0
0061a00000GYKHTAA5,2014,Nissan,Versa,51480,90404,0.929227749,62,44,us/lax,9505,6750,shift.com,0
0061a00000F85czAAB,2013,Hyundai,Elantra,39500,92653,0.954036138,76,922,us/sna,14006,11650,shift.com,0
0061a00000FvlKaAAJ,2013,Acura,TSX,33243,94022,0.962817922,96,161,us/sfo,20830,17750,shift.com,0
0061a00000GYeqOAAT,2008,Mercedes-Benz,E-Class,80000,94608,0.941515824,135,70,us/sfo,12138,8500,shift.com,0
0061a00000FvqVwAAJ,2013,Honda,Civic,48548,94022,0.962530163,55,4198,us/sfo,13496,10050,shift.com,0
0061a00000F7rQsAAJ,2007,BMW,3 Series,103000,92647,0.94184755,86,37,us/sna,11099,7150,shift.com,0
0061a00000GXuEaAAL,2012,Fiat,500,38458,91356,0.932644242,58,34,us/lax,8685,5475,shift.com,0
0061a00000GZNbeAAH,2009,Audi,A4,73000,94608,0.954249135,79,75,us/sfo,13275,9875,shift.com,1775
0061a00000FstYMAAZ,2013,Toyota,Camry,36500,91505,0.959084185,80,873,us/lax,14616,11300,shift.com,0
0061a00000GWGUZAA5,2015,Mazda,Mazda3,29800,95131,0.962777985,84,66,us/sfo,15882,12150,shift.com,0
0061a00000H2UfYAAV,2013,Mercedes-Benz,E-Class,37185,94022,0.959965674,59,158,us/sfo,25954,21400,shift.com,0
0061a00000FvnnIAAR,2013,Infiniti,JX35,40000,22204,0.962941914,46,228,us/was,30539,28400,shift.com,-3800
0061a00000Fw7e2AAB,2011,Toyota,Prius,82000,94107,0.934389009,0,9,us/sfo,12055,9625,shift.com,0
0061a00000GYZW6AAP,2010,Toyota,Corolla,90000,92683,0.93875742,59,1056,us/sna,8323,5350,shift.com,0
0061a00000GoY1pAAF,2011,BMW,3 Series,49000,94404,0.955362094,53,27,us/sfo,18406,14950,shift.com,0
0061a00000EvluDAAR,2006,BMW,3 Series,109000,94066,0.925344553,96,31,us/sfo,10700,6750,shift.com,0
0061a00000EuyrGAAR,2012,Audi,A4,39000,94114,0.947655833,72,254,us/sfo,20578,16800,shift.com,0
0061a00000FvbOTAAZ,2015,Subaru,BRZ,10000,94134,0.976415578,0,9,us/sfo,25233,22700,shift.com,0
0061a00000F8DsbAAF,2005,Honda,Accord,97777,90034,0.93328192,41,25,us/lax,7432,4250,shift.com,0
0061a00000F7gbdAAB,2014,Nissan,Rogue,23828,94501,0.964237621,76,70,us/sfo,19923,17100,shift.com,550
0061a00000GaXh3AAF,2011,Nissan,Sentra,90000,90250,0.930549838,55,99,us/lax,8009,4775,shift.com,0
0061a00000GXxedAAD,2013,Honda,Accord,34071,94022,0.962092059,58,2271,us/sfo,15772,12000,shift.com,0
0061a00000GXQXRAA5,2016,Fiat,500X,21,94022,0.956978511,233,43,us/sfo,19551,15450,shift.com,0
0061a00000GZj4GAAT,2015,Hyundai,Genesis,15400,92618,0.943897108,120,14,us/sna,31199,28200,shift.com,0
0061a00000GafBqAAJ,2011,Honda,Accord,55000,90028,0.948687572,62,198,us/lax,12889,9525,shift.com,0
0061a00000GX2cTAAT,2009,BMW,3 Series,74000,95035,0.955873692,92,44,us/sfo,17794,,shift.com,0
0061a00000F8KS5AAN,2014,Ford,Mustang,30800,95008,0.961553043,59,137,us/sfo,18462,14800,shift.com,550
0061a00000FQvo0AAD,2010,Chevrolet,Camaro,45000,90046,0.958854707,52,300,us/lax,22639,19650,shift.com,0
0061a00000F7c4MAAR,2013,Mini,Cooper,89,94114,0.957703161,62,432,us/sfo,16927,15400,iOS,0
0061a00000GpQhIAAV,2012,Chevrolet,Volt,47861,94022,0.964039859,60,26,us/sfo,13602,11050,shift.com,0
0061a00000Gp7VYAAZ,2016,GMC,Sierra 2500HD,6,94022,0.969527194,122,24,us/sfo,38447,0,shift.com,0
0061a00000GXxo4AAD,2013,Honda,Civic,31000,94114,0.962443601,44,2529,us/sfo,13703,10050,shift.com,0
0061a00000GB4ZQAA1,2008,Ford,Escape,65350,94010,0.935348094,54,360,us/sfo,10390,7250,shift.com,3100
0061a00000Fwv7bAAB,2013,Kia,Sportage,21750,94123,0.957350788,61,21,us/sfo,19278,16850,shift.com,0
0061a00000GYZAeAAP,2013,Buick,LaCrosse,19921,94022,0.966361734,100,59,us/sfo,16511,14150,shift.com,0
0061a00000GpMYBAA3,2015,Mercedes-Benz,GLK,16000,94536,0.969956005,11,24,us/sfo,33499,28400,shift.com,0
0061a00000GVxQCAA1,2016,Toyota,Yaris,2955,93021,0.987517043,203,99,us/lax,13946,0,shift.com,0
0061a00000GoUFCAA3,2011,BMW,3 Series,35000,90025,0.95318067,74,43,us/lax,17360,14000,shift.com,0
0061a00000GNUYjAAP,2010,Lexus,IS,70000,91770,0.969596613,74,24,us/lax,19309,15000,shift.com,0
0061a00000G9TN9AAN,2013,BMW,5 Series,24500,90011,0.95823547,72,217,us/lax,27201,23500,shift.com,0
0061a00000FwBQJAA3,2011,Honda,Accord,49000,22314,0.943160085,59,201,us/was,13503,10750,shift.com,600
0061a00000Fw13MAAR,2010,Volkswagen,Routan,77000,95120,0.944971866,63,36,us/sfo,12178,8750,shift.com,0
0061a00000Fb60FAAR,2008,Infiniti,EX35,72000,94115,0.957647917,66,95,us/sfo,14353,12500,shift.com,-500
0061a00000GapJwAAJ,2015,BMW,2 Series,12000,94087,0.964092093,64,13,us/sfo,37453,33300,iOS,0
0061a00000FutCYAAZ,2013,Land Rover,Range Rover Evoque,20000,95129,0.961990046,37,36,us/sfo,38321,37500,shift.com,-1550
0061a00000F80jKAAR,2013,Dodge,Dart,32200,94015,0.961722456,108,81,us/sfo,14180,11950,shift.com,-1200
0061a00000F7oU0AAJ,2013,BMW,X5 M,51037,94104,0.972057341,92,38,us/sfo,47777,43600,shift.com,-1250
0061a00000Fv09DAAR,2015,Toyota,Camry,16500,95111,0.960317556,78,990,us/sfo,17859,14700,shift.com,0
0061a00000FahFDAAZ,2008,Mazda,Miata,57850,94121,0.951049367,45,24,us/sfo,12777,9500,shift.com,2450
0061a00000Fv8lUAAR,2013,BMW,3 Series,32202,94022,0.962399766,101,74,us/sfo,33143,28900,shift.com,0
0061a00000F7j39AAB,2015,Hyundai,Sonata,2439,90004,0.939175777,79,36,us/lax,20853,17000,shift.com,1950
0061a00000FwlEqAAJ,2013,Toyota,Highlander,25000,94114,0.960619343,0,15,us/sfo,29879,28200,shift.com,0
0061a00000GCGqwAAH,2014,Lexus,LS,9500,91302,0.976414298,117,22,us/lax,51316,46100,shift.com,0
0061a00000FwEZLAA3,2016,BMW,2 Series,5008,94022,0.947646613,69,30,us/sfo,33621,0,shift.com,0
0061a00000F8LgOAAV,2002,Honda,S2000,78000,92657,0.93744575,55,54,us/sna,14860,11650,shift.com,0
0061a00000FtvpNAAR,2012,Honda,CR-V,20800,92844,0.9615595,47,59,us/sna,17256,13850,shift.com,0
0061a00000F8DIFAA3,2012,Nissan,Sentra,41000,20001,0.938208583,61,309,us/was,10676,7500,shift.com,0
0061a00000F7rNZAAZ,2008,Honda,Civic,70000,94303,0.925854934,77,77,us/sfo,8444,6200,shift.com,0
0061a00000GY6ClAAL,2013,Chevrolet,Camaro,40582,94022,0.960294809,108,49,us/sfo,17852,15550,shift.com,0
0061a00000FwLKlAAN,2015,Acura,ILX,12,94114,0.956087539,88,130,us/sfo,23030,20000,iOS,0
0061a00000GoMNIAA3,2013,Toyota,Highlander,36687,94022,0.968119118,64,119,us/sfo,26076,22900,shift.com,0
0061a00000Fwa1PAAR,2013,BMW,3 Series,32634,94022,0.956770745,47,267,us/sfo,23692,19900,shift.com,0
0061a00000GZTumAAH,2004,Nissan,Maxima,75000,90631,0.907109887,94,32,us/lax,5624,2000,shift.com,0
0061a00000GNUP6AAP,2010,Ford,Escape,94000,92867,0.956634373,60,20,us/sna,10677,7425,shift.com,0
0061a00000F7igSAAR,2013,Honda,Odyssey,42000,91342,0.968682869,68,178,us/lax,19412,15550,shift.com,0
0061a00000F7LugAAF,2014,Volvo,XC60,37000,22030,0.960381235,84,23,us/was,25864,21400,shift.com,0
0061a00000EvVlEAAV,2014,Honda,Civic,20952,95134,0.958406229,85,755,us/sfo,16121,13050,shift.com,1600
0061a00000GoamDAAR,2012,Fiat,500c,29500,94563,0.94347458,66,20,us/sfo,10108,,shift.com,0
0061a00000FwyOTAAZ,2014,Acura,MDX,34279,94022,0.976977866,174,78,us/sfo,34593,32300,shift.com,0
0061a00000Fwx06AAB,2016,Toyota,Prius,5,94022,0.930125109,75,19,us/sfo,28466,0,shift.com,0
0061a00000GBIPgAAP,2010,Mercedes-Benz,C-Class,16400,95051,0.960407602,146,47,us/sfo,17535,15250,shift.com,2700
0061a00000GYeq4AAD,2005,Jeep,Wrangler,50000,90291,0.95239776,49,52,us/lax,15429,12250,shift.com,-1750
0061a00000GQnHLAA1,2011,Honda,CR-Z,79750,20001,0.94189655,78,29,us/was,8834,6850,shift.com,0
0061a00000FwnBZAAZ,2012,Hyundai,Elantra,28000,90068,0.955639115,79,156,us/lax,12170,9075,shift.com,0
0061a00000GBMZUAA5,2013,Toyota,FJ Cruiser,36400,90814,0.968928793,86,114,us/sna,33633,31600,shift.com,-3100
0061a00000EveVBAAZ,2013,Cadillac,ATS,21000,94306,0.967507112,51,35,us/sfo,24946,21100,shift.com,250
0061a00000GoaONAAZ,2013,Audi,A4,35600,90036,0.951211871,53,36,us/lax,19506,16400,shift.com,2950
0061a00000FtUamAAF,2013,Honda,Crosstour,34777,94022,0.972143037,86,76,us/sfo,20202,17700,shift.com,0
0061a00000GZet7AAD,2008,Mitsubishi,Lancer,50000,22315,0.95226323,72,51,us/was,22655,21100,shift.com,0
0061a00000GafNbAAJ,2014,BMW,3 Series,13500,95051,0.953067019,75,251,us/sfo,26468,22500,shift.com,0
0061a00000GCI4cAAH,2016,Lexus,RX,5000,91304,0.964639627,70,65,us/lax,49094,43400,shift.com,0
0061a00000GXV4fAAH,2010,Kia,Forte,71000,90026,0.924058261,93,24,us/lax,8376,6275,shift.com,0
0061a00000F7x86AAB,2005,Honda,Accord,142000,95126,0.925571128,46,38,us/sfo,6165,4000,shift.com,0
0061a00000EvgwEAAR,2012,Toyota,Prius,72000,94040,0.944030229,59,326,us/sfo,14402,11800,shift.com,0
0061a00000GXz14AAD,2012,Toyota,RAV4,51303,94022,0.958949261,99,290,us/sfo,15893,12450,shift.com,0
0061a00000GQtkqAAD,2007,Honda,Civic,40000,94043,0.913624244,48,384,us/sfo,8457,5650,shift.com,0
0061a00000Ga5fFAAR,2010,Hyundai,Tucson,63000,92630,0.933838521,82,24,us/sna,11887,8550,shift.com,2800
0061a00000GBgAKAA1,2015,BMW,X4,23000,92679,0.972300414,160,30,us/sna,36531,30700,shift.com,0
0061a00000GZpr3AAD,2012,Mini,Cooper S Countryman,35618,94022,0.956254725,55,74,us/sfo,18325,15600,shift.com,0
0061a00000GBXGXAA5,2007,Mercedes-Benz,C-Class,38000,90275,0.901328831,55,31,us/sna,10764,8675,shift.com,0
0061a00000EvbA0AAJ,2014,Dodge,Dart,31000,91711,0.958397503,200,48,us/lax,15576,13500,shift.com,0
0061a00000GWUCeAAP,2010,Mercedes-Benz,M-Class,85000,92620,0.963023834,104,38,us/sna,17350,13750,shift.com,0
0061a00000FvEBZAA3,2012,Volkswagen,Jetta,16000,90048,0.96025329,41,20,us/lax,12879,9975,shift.com,2203
0061a00000FwyBFAAZ,2013,Honda,Civic,25168,94022,0.965693542,52,2536,us/sfo,14514,10950,shift.com,0
